10	14761.3
15	16613.6
20	18237.1
25	19513.9
30	20355.9
35	20723.7
40	20633
45	20146.1
50	19352.9
55	18351.2
60	17230.7
65	16064.5
70	14906.9
75	13794.6
80	12750.2
85	11785.7
90	10905.8
95	10110.3
100	9396.26
105	8758.99
110	8193.04
115	7692.76
120	7252.61
125	6867.31
130	6531.98
135	6242.12
140	5993.63
145	5782.76
150	5606.03
155	5460.21
160	5342.24
165	5249.13
170	5177.92
175	5125.6
180	5089.01
185	5064.8
190	5049.31
195	5038.56
200	5028.18
205	5013.41
210	4989.12
215	4949.87
220	4890.06
225	4804.13
230	4686.82
235	4533.52
240	4340.57
245	4105.67
250	3828.12
255	3509.02
260	3151.28
265	2759.48
270	2339.55
275	1898.36
