10	40.7476
15	1285.31
20	2819.19
25	4731.26
30	7106.65
35	10015.3
40	13471.7
45	17366.1
50	21385.1
55	24988.2
60	27536.6
65	28574.7
70	28066.9
75	26372.8
80	24011
85	21435.3
90	18942.6
95	16685.9
100	14720.8
105	13049.5
110	11649.4
115	10489.6
120	9538.88
125	8769.01
130	8156.3
135	7681.5
140	7329.49
145	7088.8
150	6951.13
155	6910.92
160	6964.96
165	7112.06
170	7352.65
175	7688.37
180	8121.4
185	8653.51
190	9284.5
195	10009.8
200	10817.1
205	11681.2
210	12558.2
215	13379.9
220	14051.3
225	14456.5
230	14478.7
235	14032
240	13095.3
245	11729.5
250	10062.6
255	8251.53
260	6440.63
265	4735.34
270	3196.26
275	1846.22
