10	23110.6
15	24349.7
20	25304.2
25	25942.1
30	26253.1
35	26248.6
40	25958.9
45	25427.3
50	24703.9
55	23839.8
60	22882.7
65	21874.2
70	20848.3
75	19831.8
80	18844.5
85	17900.6
90	17009.2
95	16176.1
100	15404.1
105	14694.2
110	14045.9
115	13458
120	12928.5
125	12455.4
130	12036.5
135	11669.7
140	11353.1
145	11085
150	10864
155	10689
160	10559.4
165	10474.8
170	10435.4
175	10441.9
180	10495.5
185	10597.8
190	10751.4
195	10959.5
200	11226.3
205	11557
210	11958.4
215	12438.7
220	13008.3
225	13680.4
230	14471.5
235	15402.6
240	16501
245	17802.1
250	19353.3
255	21218.4
260	23486.1
265	26282.5
270	29793.8
275	34305.5
