10	16009.2
15	14669.6
20	13649.9
25	12864.3
30	12255.3
35	11782.6
40	11417
45	11136.9
50	10925.1
55	10768.3
60	10655.4
65	10577
70	10525.1
75	10492.4
80	10472.6
85	10459.8
90	10448.6
95	10434
100	10411.6
105	10377.4
110	10328
115	10260.5
120	10172.7
125	10063
130	9930.4
135	9774.8
140	9596.6
145	9396.87
150	9177.22
155	8939.74
160	8686.9
165	8421.43
170	8146.25
175	7864.36
180	7578.75
185	7292.37
190	7008
195	6728.3
200	6455.72
205	6192.51
210	5940.76
215	5702.37
220	5479.08
225	5272.54
230	5084.32
235	4915.96
240	4769.04
245	4645.25
250	4546.43
255	4474.72
260	4432.63
265	4423.2
270	4450.19
275	4518.37
