10	32525
15	32170.4
20	31244.4
25	29885.8
30	28241.7
35	26444.2
40	24599.6
45	22784.7
50	21050.6
55	19427.3
60	17929.6
65	16561.9
70	15321.8
75	14203
80	13197.4
85	12295.6
90	11488.4
95	10766.8
100	10122.6
105	9547.93
110	9036.01
115	8580.57
120	8176.04
125	7817.43
130	7500.27
135	7220.56
140	6974.68
145	6759.32
150	6571.45
155	6408.24
160	6267.01
165	6145.17
170	6040.22
175	5949.64
180	5870.89
185	5801.38
190	5738.43
195	5679.22
200	5620.83
205	5560.21
210	5494.2
215	5419.56
220	5333.02
225	5231.38
230	5111.56
235	4970.76
240	4806.54
245	4617
250	4400.84
255	4157.53
260	3887.32
265	3591.31
270	3271.41
275	2930.25
